"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU364"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Massarina"
"OTU365"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	"k:Fungi"
"OTU366"	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium"
"OTU367"	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Arthrobotrys,s:Arthrobotrys eudermata"
"OTU369"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae"
"OTU370"	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Biatriosporaceae,g:Biatriospora"
"OTU374"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"k:Fungi,p:Ascomycota,c:Leotiomycetes"
"OTU375"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Mycoleptodiscus"
"OTU376"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium paxilli"
"OTU377"	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
"OTU380"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Crepidotaceae,g:Crepidotus,s:Crepidotus indicus"
"OTU381"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU382"	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	"k:Fungi"
"OTU383"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"
"OTU384"	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae,g:Kockovaella,s:Kockovaella prillingeri"
"OTU385"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"k:Fungi,p:Basidiomycota,c:Pucciniomycetes,o:Septobasidiales,f:Septobasidiaceae,g:Septobasidium"
"OTU387"	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora pluriseptata"
"OTU388"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae"
"OTU389"	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Psathyrella"
"OTU390"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma"
"OTU392"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Paramyrothecium"
"OTU393"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k:Fungi"
"OTU394"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium"
"OTU395"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae"
"OTU396"	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chaetosphaeria"
"OTU397"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
"OTU399"	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	"k:Fungi,p:Ascomycota"
"OTU401"	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis"
"OTU403"	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"k:Fungi"
"OTU404"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k:Fungi"
"OTU405"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU406"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Asteromella"
"OTU407"	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pseudorobillarda"
"OTU408"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Flabellascoma"
"OTU409"	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium kalimantanense"
"OTU410"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes"
"OTU411"	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU412"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium"
"OTU414"	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium saksenae"
"OTU415"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Devriesia"
"OTU418"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	"k:Fungi"
"OTU420"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Endomelanconiopsis,s:Endomelanconiopsis endophytica"
"OTU421"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales"
"OTU423"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Arthoniomycetes,o:Lichenostigmatales,f:Phaeococcomycetaceae,g:Phaeococcomyces"
"OTU424"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU426"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae"
"OTU427"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cylindrocladiella"
"OTU428"	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella"
"OTU431"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus flavipes"
"OTU432"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU433"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"k:Fungi,p:Basidiomycota"
"OTU434"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU439"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"k:Fungi,p:Basidiomycota"
"OTU441"	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Biatriosporaceae,g:Biatriospora"
"OTU442"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"k:Fungi,p:Ascomycota"
"OTU443"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus radians"
"OTU444"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus"
"OTU445"	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Cercospora"
"OTU446"	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae"
"OTU453"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi"
"OTU455"	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Cephalothecaceae,g:Phialemonium,s:Phialemonium dimorphosporum"
"OTU456"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales"
"OTU457"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales"
"OTU459"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae"
"OTU461"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Ophiosphaerella,s:Ophiosphaerella agrostidis"
"OTU463"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae"
"OTU464"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae"
"OTU465"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella"
"OTU466"	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Zygosporium"
"OTU468"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	"k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella"
"OTU469"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma corticola"
"OTU471"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU472"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremataceae,g:Papiliotrema,s:Papiliotrema laurentii"
"OTU473"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Stictidaceae,g:Fitzroyomyces,s:Fitzroyomyces cyperacearum"
"OTU474"	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Boliniales,g:Junewangia"
"OTU475"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae"
"OTU477"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU478"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium"
"OTU479"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU481"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"k:Fungi,p:Rozellomycota"
"OTU482"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"k:Fungi"
"OTU483"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Parapleurotheciopsis,s:Parapleurotheciopsis inaequiseptata"
"OTU484"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU485"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Xylaria"
"OTU486"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora"
"OTU487"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
"OTU488"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Clitopilus,s:Clitopilus kamaka"
"OTU489"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae"
"OTU493"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria,s:Phaeosphaeria sinensis"
"OTU495"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k:Fungi"
"OTU496"	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	"k:Fungi,p:Ascomycota"
"OTU497"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Basidiomycota"
"OTU498"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k:Fungi"
"OTU500"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Paraophiobolus,s:Paraophiobolus arundinis"
"OTU502"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi"
"OTU504"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae"
"OTU507"	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeodothis,s:Phaeodothis winteri"
"OTU510"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Trichosphaeriales,f:Trichosphaeriaceae,g:Nigrospora,s:Nigrospora oryzae"
"OTU511"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU513"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Stachybotrys,s:Stachybotrys parvispora"
"OTU514"	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes"
"OTU515"	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	"k:Fungi,p:Ascomycota"
"OTU516"	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Ochroconis"
"OTU517"	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus tamarii"
"OTU519"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota"
"OTU520"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus westerdijkiae"
"OTU521"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes"
"OTU522"	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	"k:Fungi"
"OTU523"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Sugitazyma,s:Sugitazyma miyagiana"
"OTU524"	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	"k:Fungi,p:Basidiomycota"
"OTU525"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	"k:Fungi"
"OTU526"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Orbilia"
"OTU527"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Metacordyceps,s:Metacordyceps chlamydosporia"
"OTU529"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU530"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU531"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi"
"OTU532"	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Tubeufiales,f:Wiesneriomycetaceae,g:Wiesneriomyces,s:Wiesneriomyces laurinus"
"OTU534"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU536"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales"
"OTU538"	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Hysteriales,f:Hysteriaceae,g:Rhytidhysteron,s:Rhytidhysteron rufulum"
"OTU539"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Cryptococcus"
"OTU541"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
"OTU542"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota"
"OTU543"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Thozetella,s:Thozetella fabacearum"
"OTU544"	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	"k:Fungi,p:Ascomycota"
"OTU546"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleraceae,g:Genolevuria,s:Genolevuria amylolytica"
"OTU547"	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"
"OTU550"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Sarcosomataceae,g:Strumella"
"OTU551"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Annulohypoxylon,s:Annulohypoxylon moriforme"
"OTU552"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Marasmiaceae,g:Marasmius,s:Marasmius haematocephalus"
"OTU553"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Carlosrosaea"
"OTU554"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Cylindroaseptospora,s:Cylindroaseptospora siamensis"
"OTU555"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU556"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae"
"OTU557"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes"
"OTU560"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Phaeomoniellales,f:Phaeomoniellaceae,g:Neophaeomoniella,s:Neophaeomoniella zymoides"
"OTU561"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes"
"OTU563"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus"
"OTU564"	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	"k:Fungi"
"OTU565"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU566"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	"k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Exobasidiales,f:Brachybasidiaceae,g:Meira,s:Meira argovae"
"OTU567"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
"OTU568"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae"
"OTU569"	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Trimorphomycetaceae,g:Carlosrosaea"
"OTU570"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Rhizoctonia"
"OTU571"	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	"k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella"
"OTU572"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k:Fungi,p:Ascomycota"
"OTU573"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe"
"OTU574"	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	"k:Fungi"
"OTU575"	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	"k:Fungi,p:Ascomycota"
"OTU576"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylellina,s:Dactylellina haptotyla"
"OTU577"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota"
"OTU578"	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales"
"OTU579"	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Zasmidium,s:Zasmidium aporusae"
"OTU580"	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	"k:Fungi"
"OTU581"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora"
"OTU582"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
"OTU583"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Candida,s:Candida blattae"
"OTU584"	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	"k:Fungi"
"OTU589"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma"
