"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU1023"	0	0	0	0	0	0	0	0	0	0	0	21	54	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1024"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	84	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1025"	0	0	0	0	0	0	0	0	11	9	3	5	0	72	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Ohtaekwangia"
"OTU1026"	0	0	4	0	195	0	0	19	0	0	2	0	4	5	0	7	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus"
"OTU1027"	0	0	24	0	0	0	0	3	8	0	3	0	39	3	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio"
"OTU1028"	0	0	0	0	0	0	0	0	0	0	0	8	48	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU1029"	0	0	0	0	0	0	0	0	72	9	0	10	26	17	7	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1030"	0	0	0	0	0	0	0	0	2	0	0	0	0	33	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Subdivision3_genera_incertae_sedis"
"OTU1031"	0	4	24	0	59	5	93	246	0	0	40	0	51	16	27	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1034"	0	42	14	0	11	5	18	41	0	0	14	0	0	12	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter"
"OTU1035"	0	0	0	0	22	0	0	0	16	35	8	18	42	25	5	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter"
"OTU1038"	0	0	0	0	0	0	0	0	4	3	0	0	73	7	0	6	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1039"	0	0	0	0	0	0	0	0	8	0	5	0	38	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1041"	0	0	0	0	0	48	16	30	0	0	9	4	4	7	7	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Aridibacter"
"OTU1043"	0	0	0	0	0	0	0	0	15	11	5	2	1	30	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1045"	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae_1; g__Paenibacillus"
"OTU1046"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	109	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1047"	71	0	0	0	0	13	0	0	0	0	0	18	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__\"Bacteroidia\"; o__\"Bacteroidales\"; f__\"Prevotellaceae\"; g__Alloprevotella"
"OTU1048"	0	0	0	0	0	0	0	0	4	2	0	0	0	22	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1049"	0	0	0	0	0	0	0	0	5	1	0	8	78	8	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Jiangellaceae; g__Jiangella"
"OTU1050"	0	0	0	0	0	0	0	3	17	13	5	8	1	60	39	19	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1051"	4	0	0	0	0	7	42	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"
"OTU1052"	0	0	0	0	0	0	0	3	16	30	6	7	18	90	196	12	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU1053"	0	0	0	0	0	0	32	41	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1055"	0	0	0	0	0	0	0	0	15	5	14	16	31	17	9	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1057"	0	0	209	0	0	0	0	9	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1058"	0	0	0	0	0	0	0	0	45	9	0	0	0	0	3	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1059"	0	0	0	0	0	0	0	0	3	1	0	15	29	5	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1060"	0	0	0	0	0	7	27	94	0	1	6	11	0	12	15	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1061"	0	0	0	0	35	0	51	97	17	6	16	48	37	37	15	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1062"	0	0	0	0	0	0	8	0	6	6	5	4	5	14	56	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1063"	0	0	0	0	8	11	0	0	4	4	0	4	0	12	3	9	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella"
"OTU1066"	0	0	0	0	0	0	0	0	13	3	4	0	7	8	19	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1067"	0	0	0	0	0	0	0	0	0	5	9	0	37	1	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1068"	0	0	0	0	0	0	55	0	0	0	1	2	2	1	9	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1070"	0	0	0	0	0	0	0	110	0	9	4	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae"
"OTU1071"	0	0	0	0	0	0	0	0	24	5	0	2	0	18	0	0	"k__Bacteria; p__\"Armatimonadetes\"; c__; o__; f__; g__Armatimonadetes_gp5"
"OTU1073"	0	0	0	0	0	0	0	0	34	41	0	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1074"	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Deinococcus-Thermus\"; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus"
"OTU1076"	0	0	4	0	0	0	0	177	0	0	14	27	7	18	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1077"	0	0	0	0	0	0	13	78	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1078"	0	0	0	0	0	0	0	0	5	6	0	7	3	6	72	4	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1079"	0	0	0	0	0	0	0	0	59	31	5	24	96	21	17	9	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium"
"OTU1080"	0	0	0	0	27	3	0	17	0	0	34	2	4	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1081"	0	0	0	0	0	0	0	0	11	0	0	0	50	0	5	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1082"	0	0	0	0	0	0	0	0	0	0	0	70	0	0	7	0	"k__Bacteria; p__\"Bacteroidetes\"; c__\"Bacteroidia\"; o__\"Bacteroidales\"; f__\"Prevotellaceae\"; g__Prevotella"
"OTU1084"	0	0	0	0	0	0	0	0	3	5	4	15	33	4	49	17	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1085"	0	0	0	0	0	0	0	0	32	0	0	2	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1086"	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1088"	0	0	0	0	0	0	0	0	12	13	5	0	10	21	7	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae"
"OTU1089"	0	0	0	0	59	0	35	19	0	0	4	0	0	3	3	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1090"	0	0	0	0	0	0	0	0	0	0	2	88	27	2	7	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces"
"OTU1091"	0	0	0	0	0	0	0	0	0	3	0	19	90	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1092"	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae"
"OTU1095"	0	0	0	0	0	0	0	19	10	37	3	0	2	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1096"	0	0	0	0	0	0	41	3	0	0	0	0	0	2	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1098"	0	0	0	0	0	0	0	0	19	4	0	18	45	4	9	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1099"	0	0	4	0	0	0	0	0	67	25	33	4	0	28	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae"
"OTU1101"	0	0	0	0	22	0	34	0	2	1	7	5	0	5	7	6	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales"
"OTU1102"	0	0	0	0	0	0	0	0	81	70	3	4	0	2	0	2	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1104"	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1106"	0	0	0	0	0	0	0	0	3	0	95	0	0	4	7	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiales_incertae_sedis"
"OTU1107"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1108"	0	0	0	0	0	0	39	0	0	0	3	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1109"	0	0	0	0	0	0	0	0	0	265	1368	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium_XlVa"
"OTU1110"	0	0	0	0	0	0	0	113	0	0	2	4	3	4	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1113"	0	0	0	0	0	0	0	0	55	14	2	2	2	12	17	14	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1114"	0	0	0	0	0	0	0	11	2	0	31	2	0	24	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1117"	0	0	0	0	0	0	0	0	16	20	11	22	131	3	7	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Gp4"
"OTU1118"	0	0	0	0	0	0	0	0	0	0	28	0	0	1	23	0	"k__Bacteria; p__\"Gemmatimonadetes\"; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas"
"OTU1119"	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	"k__Bacteria; p__\"Chlamydiae\"; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae"
"OTU1123"	0	0	0	0	0	0	0	3	5	13	28	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae"
"OTU1124"	0	0	0	0	0	0	67	0	2	1	0	0	3	5	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_1; g__Bacillus"
"OTU1125"	0	0	0	0	0	0	0	0	5	7	1	26	0	27	7	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU1126"	0	0	0	0	0	0	0	0	6	6	0	27	39	6	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1127"	0	0	0	0	0	0	0	0	3	0	1	5	97	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1129"	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales"
"OTU1130"	0	0	0	0	0	5	0	0	17	6	0	15	50	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1131"	0	0	0	0	0	0	7	94	0	0	14	8	2	4	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1132"	0	0	0	0	0	0	0	0	0	0	2	0	20	32	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1135"	0	0	0	0	0	0	0	0	0	3	4	5	0	16	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1136"	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1138"	0	0	0	0	0	0	2	6	2	108	33	37	13	86	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium"
"OTU1139"	0	0	0	0	0	0	0	3	16	11	15	16	8	32	7	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1140"	0	0	0	0	0	0	21	0	49	21	18	22	1	0	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1141"	0	0	0	0	0	0	0	139	15	15	64	4	6	48	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae"
"OTU1142"	0	0	0	0	0	0	7	0	3	0	1	0	0	38	13	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1144"	0	0	0	0	14	0	14	6	10	0	7	0	0	4	68	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1146"	0	0	0	0	0	0	0	0	41	13	0	8	46	23	35	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
"OTU1147"	0	0	0	0	0	0	0	9	0	0	6	5	2	35	3	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1149"	7	0	0	0	0	57	0	0	0	0	0	7	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales"
"OTU1150"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	60	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1151"	0	0	0	0	0	0	0	0	4	6	0	0	5	36	0	4	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1153"	0	0	0	0	14	0	36	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter"
"OTU1154"	0	0	0	0	0	0	0	0	3	1	0	7	45	3	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1156"	0	0	0	0	0	0	0	0	11	13	5	0	1	66	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Brevifollis"
"OTU1159"	0	0	14	0	14	13	164	105	0	0	18	0	11	0	5	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae"
"OTU1160"	0	0	0	0	0	0	0	0	39	9	5	0	0	9	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae"
"OTU1161"	0	0	0	0	0	0	0	0	5	1	0	21	47	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1162"	0	0	0	0	0	0	0	0	8	5	8	2	0	40	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Ferruginibacter"
"OTU1163"	0	0	0	0	0	0	0	0	2	13	5	16	19	4	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1164"	0	0	0	0	0	0	0	0	17	0	0	0	0	24	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Cryomorphaceae; g__Fluviicola"
"OTU1165"	0	0	0	0	3	0	0	126	0	3	15	19	0	22	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1166"	0	0	0	0	0	0	2	65	0	3	8	2	4	13	119	7	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Cryptosporangiaceae; g__Jatrophihabitans"
"OTU1170"	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella"
"OTU1171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	"k__Bacteria; p__\"Chloroflexi\"; c__Ktedonobacteria; o__Ktedonobacterales"
"OTU1173"	0	0	0	0	0	0	0	0	0	0	0	2	27	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp5; o__; f__; g__Gp5"
"OTU1175"	0	0	0	0	0	0	0	0	4	0	0	4	32	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU1177"	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU1178"	0	0	0	0	0	0	0	131	0	11	6	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1179"	0	0	0	0	0	0	0	0	0	2	10	0	15	8	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1180"	0	0	0	0	0	0	0	0	5	0	0	4	0	34	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1181"	0	0	0	0	0	0	0	0	15	12	0	2	28	2	5	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1182"	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae"
"OTU1183"	0	0	0	0	0	0	0	0	0	0	23	0	0	1	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1184"	0	0	0	0	0	0	14	0	18	7	0	7	0	35	9	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Sediminibacterium"
"OTU1186"	0	0	0	0	0	0	0	0	6	2	0	32	124	4	5	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1187"	0	0	0	0	0	0	0	0	2	0	0	4	26	3	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1188"	0	0	0	0	0	0	0	0	12	6	0	0	5	6	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1189"	0	0	0	0	0	0	0	0	0	6	0	8	55	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1191"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	37	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1192"	0	0	0	0	0	0	0	0	11	6	5	8	2	21	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1193"	0	0	0	0	0	0	31	3	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1194"	0	0	0	0	70	0	0	0	9	17	9	54	49	3	68	7	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Asanoa"
"OTU1195"	4	0	0	0	0	5	31	6	0	0	0	4	0	0	0	29	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiracea_incertae_sedis"
"OTU1196"	0	0	0	0	64	3	0	22	0	1	16	0	7	2	0	0	"k__Bacteria; p__\"Gemmatimonadetes\"; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas"
"OTU1197"	0	0	0	0	0	0	70	6	0	4	1	0	5	3	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1198"	0	0	0	0	46	7	84	83	0	0	3	7	2	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae"
"OTU1199"	0	0	0	0	0	0	0	126	3	11	5	16	0	12	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Pedobacter"
"OTU1200"	0	0	0	0	0	0	0	0	2	0	1	0	0	0	78	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae"
"OTU1201"	0	0	0	0	0	0	0	195	0	0	2	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1202"	0	0	0	0	0	0	0	0	0	0	0	0	3	42	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Roseiarcaceae; g__Roseiarcus"
"OTU1204"	0	0	0	0	0	0	0	0	18	8	0	2	51	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1206"	0	0	0	0	0	0	0	6	0	0	10	0	0	31	3	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1207"	0	0	0	0	0	0	0	11	0	0	9	10	0	9	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1208"	0	0	0	0	0	0	0	0	21	10	2	13	0	28	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Ohtaekwangia"
"OTU1209"	0	0	0	0	0	0	0	0	0	43	0	0	0	9	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Aggregicoccus"
"OTU1211"	0	0	0	0	0	0	0	0	8	0	0	24	96	14	47	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1212"	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1214"	0	0	0	0	0	0	0	0	0	4	5	0	24	23	13	2	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU1216"	0	0	0	0	0	0	2	33	0	0	7	4	10	8	147	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1218"	0	0	0	0	107	0	2	30	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter"
"OTU1219"	0	0	105	0	0	0	0	57	0	0	2	4	2	6	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1220"	0	0	0	0	8	0	0	6	29	37	5	0	38	10	43	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
