"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU1050"	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1051"	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"
"OTU1052"	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU1053"	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1055"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1057"	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1058"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1059"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1060"	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1061"	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1062"	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1063"	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella"
"OTU1066"	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1067"	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1068"	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU1070"	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae"
"OTU1071"	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	"k__Bacteria; p__\"Armatimonadetes\"; c__; o__; f__; g__Armatimonadetes_gp5"
"OTU1073"	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1074"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Deinococcus-Thermus\"; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus"
"OTU1076"	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1077"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1078"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1079"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium"
"OTU1080"	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU1081"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1082"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__\"Bacteroidia\"; o__\"Bacteroidales\"; f__\"Prevotellaceae\"; g__Prevotella"
"OTU1084"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU1085"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1086"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1088"	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae"
"OTU1089"	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1090"	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces"
"OTU1091"	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1092"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae"
"OTU1095"	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1096"	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1098"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1099"	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae"
"OTU1101"	0	0	0	0	1	0	1	0	1	1	1	1	0	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales"
"OTU1102"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1104"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1106"	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiales_incertae_sedis"
"OTU1107"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1108"	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1109"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium_XlVa"
"OTU1110"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU1113"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1114"	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1117"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp4; o__; f__; g__Gp4"
"OTU1118"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	"k__Bacteria; p__\"Gemmatimonadetes\"; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas"
"OTU1119"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"k__Bacteria; p__\"Chlamydiae\"; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae"
"OTU1123"	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae"
"OTU1124"	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_1; g__Bacillus"
"OTU1125"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU1126"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1127"	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1129"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales"
"OTU1130"	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1131"	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1132"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1135"	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1136"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1138"	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium"
"OTU1139"	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1140"	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1141"	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae"
"OTU1142"	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1144"	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1146"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
"OTU1147"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1149"	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales"
"OTU1150"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1151"	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria"
"OTU1153"	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter"
"OTU1154"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1156"	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Brevifollis"
"OTU1159"	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae"
"OTU1160"	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae"
"OTU1161"	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1162"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Ferruginibacter"
"OTU1163"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1164"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Cryomorphaceae; g__Fluviicola"
"OTU1165"	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1166"	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Cryptosporangiaceae; g__Jatrophihabitans"
"OTU1170"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella"
"OTU1171"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"k__Bacteria; p__\"Chloroflexi\"; c__Ktedonobacteria; o__Ktedonobacterales"
"OTU1173"	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp5; o__; f__; g__Gp5"
"OTU1175"	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU1177"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter"
"OTU1178"	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1179"	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1180"	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1181"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria"
"OTU1182"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae"
"OTU1183"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU1184"	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Sediminibacterium"
"OTU1186"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1187"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1188"	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1189"	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1191"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU1192"	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1193"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU1194"	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Asanoa"
"OTU1195"	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiracea_incertae_sedis"
"OTU1196"	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	"k__Bacteria; p__\"Gemmatimonadetes\"; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas"
"OTU1197"	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales"
"OTU1198"	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae"
"OTU1199"	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Pedobacter"
"OTU1200"	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae"
"OTU1201"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1202"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Roseiarcaceae; g__Roseiarcus"
"OTU1204"	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp16; o__; f__; g__Gp16"
"OTU1206"	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	"k__Bacteria; p__candidate_division_WPS-1; c__; o__; f__; g__WPS-1_genera_incertae_sedis"
"OTU1207"	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1208"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__; g__Ohtaekwangia"
"OTU1209"	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Aggregicoccus"
"OTU1211"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1212"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1214"	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU1216"	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU1218"	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter"
"OTU1219"	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU1220"	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales"
"OTU1221"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1224"	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1225"	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1226"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU1227"	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiales_incertae_sedis; g__Paucibacter"
"OTU1228"	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma"
"OTU1229"	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU1230"	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Singulisphaera"
"OTU1231"	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae"
"OTU1232"	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Taibaiella"
"OTU1235"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria"
"OTU1236"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae"
"OTU1238"	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Parafilimonas"
"OTU1239"	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU1240"	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU1242"	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU1243"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	"k__Bacteria; p__Nitrospirae; c__\"Nitrospira\"; o__\"Nitrospirales\"; f__\"Nitrospiraceae\"; g__Nitrospira"
"OTU1244"	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU1245"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU1246"	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
