#OTU_ID	V1.ITS	V2.ITS	V3.ITS	V4.ITS	V5.ITS	V6.ITS	V7.ITS	V8.ITS	V9.ITS	V10.ITS	V11.ITS	V12.ITS	V13.ITS	V14.ITS	V15.ITS	V16.ITS	taxonomy
New.CleanUp.ReferenceOTU687	0	0	0	0	0	0	0	110	0	0	0	0	19	805	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU697	0	0	0	0	0	0	0	9	0	0	0	0	10	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU698	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU701	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Ijuhya; s__unidentified
New.CleanUp.ReferenceOTU702	0	0	0	0	0	0	0	18	0	0	0	0	5	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
New.CleanUp.ReferenceOTU707	0	0	0	0	0	0	0	51	0	0	0	0	8	7	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU715	0	0	0	0	0	0	0	12	0	0	1044	0	17	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
New.CleanUp.ReferenceOTU721	0	0	0	0	0	0	0	78	0	0	124	0	465	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU722	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella
New.CleanUp.ReferenceOTU724	0	0	0	0	0	0	0	13	0	0	0	0	17	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU726	0	0	0	0	0	0	0	21	0	0	0	0	10	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
New.CleanUp.ReferenceOTU727	0	0	0	0	0	0	0	13	0	0	0	0	8	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Ijuhya; s__unidentified
New.CleanUp.ReferenceOTU729	0	0	0	0	0	0	0	7	0	0	14	0	0	14	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU731	0	0	0	0	0	0	0	1347	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU740	0	0	0	0	0	0	0	343	0	0	0	0	0	23	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU741	0	0	0	0	0	0	0	195	0	0	33	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; s__Devriesia_strelitziicola
New.CleanUp.ReferenceOTU742	0	0	0	0	0	0	0	9	0	0	0	0	0	114	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiaceae
New.CleanUp.ReferenceOTU743	0	0	0	0	0	0	0	627	0	0	0	0	0	22	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Dictyosporiaceae
New.CleanUp.ReferenceOTU744	0	0	0	0	0	0	0	1455	0	0	47	0	0	142	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
New.CleanUp.ReferenceOTU746	0	0	0	0	0	0	0	5	0	0	3822	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU751	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_cordanae
New.CleanUp.ReferenceOTU752	0	0	0	0	0	0	0	29	0	0	0	0	0	99	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU756	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU759	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__Exidiaceae; g__Eichleriella; s__unidentified
New.CleanUp.ReferenceOTU761	0	0	0	0	0	0	0	7	0	0	0	0	0	8	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Ramalinaceae
New.CleanUp.ReferenceOTU762	0	0	0	0	0	0	0	57	0	0	0	0	0	58	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliales_fam_Incertae_sedis; g__Vermispora
New.CleanUp.ReferenceOTU765	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU767	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Nectriopsis; s__Nectriopsis_violacea
New.CleanUp.ReferenceOTU768	0	0	0	0	0	0	0	69	0	0	34	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU771	0	0	0	0	0	0	0	15	0	0	11	0	0	60	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Boliniales; f__Boliniales_fam_Incertae_sedis; g__Paramicrothyrium; s__unidentified
New.CleanUp.ReferenceOTU776	0	0	0	0	0	0	0	5	0	0	0	0	0	203	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU780	0	0	0	0	0	0	0	6	0	0	0	0	0	16	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU88	0	0	0	0	0	0	0	0	5	0	25	0	0	0	31	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU143	0	0	0	0	0	0	0	0	12	6	0	0	10	0	0	0	Unclassified
New.CleanUp.ReferenceOTU159	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU160	0	0	0	0	0	0	0	0	6	5	6	0	6	8	122	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sarocladium
New.CleanUp.ReferenceOTU169	0	0	0	0	0	0	0	0	19	34	0	0	25	29	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU171	0	0	0	0	0	0	0	0	5	5	19	0	0	0	5	29	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_jingdongensis
New.CleanUp.ReferenceOTU213	0	0	0	0	0	0	0	0	28	0	0	0	0	354	9	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella
New.CleanUp.ReferenceOTU234	0	0	0	0	0	0	0	0	11	0	5	15552	0	7	12	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU240	0	0	0	0	0	0	0	0	31	0	9	0	11	0	0	5	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU249	0	0	0	0	0	0	0	0	85	0	0	0	0	0	27	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU251	0	0	0	0	0	0	0	0	5	0	0	0	0	0	132	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Dactylella; s__Dactylella_clavata
New.CleanUp.ReferenceOTU255	0	0	0	0	0	0	0	0	54	0	19	0	0	0	0	17	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_cordanae
New.CleanUp.ReferenceOTU258	0	0	0	0	0	0	0	0	15	0	12	78	104	23	16	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
New.CleanUp.ReferenceOTU260	0	0	0	0	0	0	0	0	5	0	8	16	8	11	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU269	0	0	0	0	0	0	0	0	43	0	7	33	0	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae
New.CleanUp.ReferenceOTU274	0	0	0	0	0	0	0	0	167	0	25	0	15	0	6	5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis
1141758	0	0	0	0	0	0	0	0	0	734	0	0	0	0	0	0	Unclassified
1646255	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU187	0	0	0	0	0	0	0	0	0	30	12	0	45	11	0	8	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae
New.CleanUp.ReferenceOTU189	0	0	0	0	0	0	0	0	0	5	0	6	0	10	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU198	0	0	0	0	0	0	0	0	0	12	5	0	0	11	0	6211	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU202	0	0	0	0	0	0	0	0	0	22	84	11	11	6	481	3647	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Calonectria; s__Calonectria_quinqueseptata
New.CleanUp.ReferenceOTU216	0	0	0	0	0	0	0	0	0	21	0	0	9	73	5	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Verticillium; s__Verticillium_leptobactrum
New.CleanUp.ReferenceOTU224	0	0	0	0	0	0	0	0	0	10	157	108	38	5	0	28	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
New.CleanUp.ReferenceOTU227	0	0	0	0	0	0	0	0	0	7	0	8	0	91	0	983	Unclassified
New.CleanUp.ReferenceOTU188	0	0	0	0	0	0	0	0	0	0	15	179	23	22	19	5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales
New.CleanUp.ReferenceOTU200	0	0	0	0	0	0	0	0	0	0	17	0	18	45	0	5	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU207	0	0	0	0	0	0	0	0	0	0	44	9	0	5	61	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU211	0	0	0	0	0	0	0	0	0	0	7	6	7	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Omphalotaceae; g__Gymnopus; s__Gymnopus_luxurians
New.CleanUp.ReferenceOTU219	0	0	0	0	0	0	0	0	0	0	109	0	31	0	0	8	Unclassified
New.CleanUp.ReferenceOTU229	0	0	0	0	0	0	0	0	0	0	9	0	103	27	15	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU232	0	0	0	0	0	0	0	0	0	0	71	0	10	8	0	6	Unclassified
New.CleanUp.ReferenceOTU257	0	0	0	0	0	0	0	0	0	0	11	15	5	7	32	12	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU271	0	0	0	0	0	0	0	0	0	0	5	7	5	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Verticillium; s__Verticillium_leptobactrum
New.CleanUp.ReferenceOTU273	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU277	0	0	0	0	0	0	0	0	0	0	7	0	15	0	6	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys; s__Clonostachys_rosea
New.CleanUp.ReferenceOTU294	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU301	0	0	0	0	0	0	0	0	0	0	8	321	8	10	508	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Magnaporthales; f__Magnaporthaceae; g__Pyricularia; s__unidentified
New.CleanUp.ReferenceOTU305	0	0	0	0	0	0	0	0	0	0	10	0	0	0	57	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU306	0	0	0	0	0	0	0	0	0	0	62	0	0	0	12	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU323	0	0	0	0	0	0	0	0	0	0	61	37	19	8	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU327	0	0	0	0	0	0	0	0	0	0	428	16	81	0	36	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_harzianum
New.CleanUp.ReferenceOTU351	0	0	0	0	0	0	0	0	0	0	101	0	0	8	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
New.CleanUp.ReferenceOTU360	0	0	0	0	0	0	0	0	0	0	947	0	9	0	14	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metacordyceps; s__Metacordyceps_chlamydosporia
New.CleanUp.ReferenceOTU369	0	0	0	0	0	0	0	0	0	0	5	147	9	5	133	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideomycetes_ord_Incertae_sedis; f__Dothideomycetes_fam_Incertae_sedis
New.CleanUp.ReferenceOTU370	0	0	0	0	0	0	0	0	0	0	5	19	0	0	67	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Curvularia; s__Curvularia_lunata
New.CleanUp.ReferenceOTU379	0	0	0	0	0	0	0	0	0	0	8	6	0	8	0	0	Unclassified
New.CleanUp.ReferenceOTU381	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU385	0	0	0	0	0	0	0	0	0	0	31	0	7	101	7	0	Unclassified
New.CleanUp.ReferenceOTU387	0	0	0	0	0	0	0	0	0	0	12	0	0	6	12	0	Unclassified
New.CleanUp.ReferenceOTU388	0	0	0	0	0	0	0	0	0	0	15	81	30	99	0	0	k__Fungi
New.CleanUp.ReferenceOTU389	0	0	0	0	0	0	0	0	0	0	8	12	0	8	5	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
New.CleanUp.ReferenceOTU390	0	0	0	0	0	0	0	0	0	0	94	9	15	5	25	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
New.CleanUp.ReferenceOTU391	0	0	0	0	0	0	0	0	0	0	11	20	0	5	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes
New.CleanUp.ReferenceOTU396	0	0	0	0	0	0	0	0	0	0	24	0	0	15	9	0	k__Fungi
New.CleanUp.ReferenceOTU401	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU405	0	0	0	0	0	0	0	0	0	0	8	8	0	0	8	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU408	0	0	0	0	0	0	0	0	0	0	10	0	0	18	5	0	Unclassified
New.CleanUp.ReferenceOTU409	0	0	0	0	0	0	0	0	0	0	45	6	5	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU412	0	0	0	0	0	0	0	0	0	0	43	0	116	9	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU414	0	0	0	0	0	0	0	0	0	0	121	0	9	0	8	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Pyrenochaetopsis; s__Pyrenochaetopsis_leptospora
New.CleanUp.ReferenceOTU423	0	0	0	0	0	0	0	0	0	0	15	12	9	0	6	0	Unclassified
New.CleanUp.ReferenceOTU426	0	0	0	0	0	0	0	0	0	0	10	33	142	33	0	0	Unclassified
New.CleanUp.ReferenceOTU427	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU432	0	0	0	0	0	0	0	0	0	0	43	13	25	12	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae
New.CleanUp.ReferenceOTU433	0	0	0	0	0	0	0	0	0	0	9	0	22	57	6	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU438	0	0	0	0	0	0	0	0	0	0	8	0	0	0	513	0	Unclassified
New.CleanUp.ReferenceOTU442	0	0	0	0	0	0	0	0	0	0	13	8	10	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU454	0	0	0	0	0	0	0	0	0	0	14	0	1488	10	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
New.CleanUp.ReferenceOTU470	0	0	0	0	0	0	0	0	0	0	79	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes
New.CleanUp.ReferenceOTU471	0	0	0	0	0	0	0	0	0	0	35	0	0	26	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae
New.CleanUp.ReferenceOTU475	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	0	Unclassified
New.CleanUp.ReferenceOTU476	0	0	0	0	0	0	0	0	0	0	26	0	34	0	16	0	k__Fungi
New.CleanUp.ReferenceOTU477	0	0	0	0	0	0	0	0	0	0	17	0	0	0	25	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae
New.CleanUp.ReferenceOTU478	0	0	0	0	0	0	0	0	0	0	10	0	6	0	7	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU480	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU481	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU490	0	0	0	0	0	0	0	0	0	0	15	0	0	13	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
New.CleanUp.ReferenceOTU492	0	0	0	0	0	0	0	0	0	0	504	0	16	6	8	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Calonectria; s__Calonectria_quinqueseptata
New.CleanUp.ReferenceOTU501	0	0	0	0	0	0	0	0	0	0	403	0	0	0	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae
New.CleanUp.ReferenceOTU504	0	0	0	0	0	0	0	0	0	0	5	0	7	13	16	0	k__Fungi
New.CleanUp.ReferenceOTU509	0	0	0	0	0	0	0	0	0	0	28	0	0	654	14	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; g__Hansfordia; s__Hansfordia_pulvinata
New.CleanUp.ReferenceOTU512	0	0	0	0	0	0	0	0	0	0	154	0	9	12	9	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU520	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Hysteriales; f__Hysteriaceae; g__Rhytidhysteron; s__Rhytidhysteron_rufulum
New.CleanUp.ReferenceOTU523	0	0	0	0	0	0	0	0	0	0	166	0	92	0	6	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum
New.CleanUp.ReferenceOTU526	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Pilocarpaceae; g__Fellhanera; s__Fellhanera_bouteillei
New.CleanUp.ReferenceOTU529	0	0	0	0	0	0	0	0	0	0	48	0	8	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_spirale
New.CleanUp.ReferenceOTU531	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU534	0	0	0	0	0	0	0	0	0	0	21	0	5	36	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
New.CleanUp.ReferenceOTU535	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU541	0	0	0	0	0	0	0	0	0	0	7	0	14	5	0	0	Unclassified
New.CleanUp.ReferenceOTU544	0	0	0	0	0	0	0	0	0	0	14	0	22	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU547	0	0	0	0	0	0	0	0	0	0	10	0	14	0	6	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae
New.CleanUp.ReferenceOTU550	0	0	0	0	0	0	0	0	0	0	7	0	301	0	0	0	Unclassified
New.CleanUp.ReferenceOTU552	0	0	0	0	0	0	0	0	0	0	6	0	261	6	8	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU553	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	k__Fungi
New.CleanUp.ReferenceOTU554	0	0	0	0	0	0	0	0	0	0	6	0	6	0	5	0	Unclassified
New.CleanUp.ReferenceOTU558	0	0	0	0	0	0	0	0	0	0	11	0	5	8	5	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Wiesneriomycetaceae; g__Wiesneriomyces; s__Wiesneriomyces_laurinus
New.CleanUp.ReferenceOTU561	0	0	0	0	0	0	0	0	0	0	59	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU564	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; g__Helicosporium; s__Helicosporium_talbotii
New.CleanUp.ReferenceOTU572	0	0	0	0	0	0	0	0	0	0	13	0	0	0	40	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU588	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU597	0	0	0	0	0	0	0	0	0	0	7	0	0	23	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU599	0	0	0	0	0	0	0	0	0	0	6	0	28	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Zygosporium
New.CleanUp.ReferenceOTU611	0	0	0	0	0	0	0	0	0	0	5	0	0	16	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Phialophora; s__Phialophora_cyclaminis
New.CleanUp.ReferenceOTU615	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Biatriosporaceae; g__Biatriospora; s__unidentified
New.CleanUp.ReferenceOTU616	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
New.CleanUp.ReferenceOTU619	0	0	0	0	0	0	0	0	0	0	11	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU620	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	Unclassified
New.CleanUp.ReferenceOTU621	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU622	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	k__Fungi
New.CleanUp.ReferenceOTU624	0	0	0	0	0	0	0	0	0	0	34	0	9	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU628	0	0	0	0	0	0	0	0	0	0	19	0	9	8	0	0	Unclassified
New.CleanUp.ReferenceOTU629	0	0	0	0	0	0	0	0	0	0	6	0	8	10	0	0	Unclassified
New.CleanUp.ReferenceOTU638	0	0	0	0	0	0	0	0	0	0	23	0	8	17	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
New.CleanUp.ReferenceOTU639	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	k__Fungi
New.CleanUp.ReferenceOTU641	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Leptospora
New.CleanUp.ReferenceOTU648	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU654	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU660	0	0	0	0	0	0	0	0	0	0	123	0	11	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Purpureocillium; s__Purpureocillium_lilacinum
New.CleanUp.ReferenceOTU665	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae
New.CleanUp.ReferenceOTU678	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	Unclassified
