#OTU ID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Taxonomy
OTU289	0	0	0	0	0	0	0	50	0	0	0	4	0	272	1	0	GS|99.7|KT328815|SH1191742.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae
OTU290	0	0	0	0	0	0	0	8	0	0	0	20	0	167	0	0	SS|0.8100|JX998689|SH1645915.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	GS|70.3|MF971799|SH1563573.08FU;k:Fungi
OTU295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	GS|84.3|MF976722|SH1245746.08FU;k:Fungi
OTU296	0	0	0	0	0	143	0	0	0	0	0	0	0	0	7	0	SS|0.8000|KF227877|SH1247549.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Bambusicolaceae
OTU297	0	0	0	0	0	0	0	0	0	0	0	40	112	0	0	0	GS|97.6|MH016866|SH1572776.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Leucocoprinus,s:Leucocoprinus fragilissimus
OTU298	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	GS|76.4|AF177148|SH1239630.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Savoryellales,f:Savoryellaceae,g:Ascotaiwania,s:Ascotaiwania sawadae
OTU299	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	GS|98.9|JX319551|SH1556735.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae
OTU300	0	0	0	0	0	0	4	13	0	0	17	0	27	53	69	21	SS|1.0000|LT547797|SH1627146.08FU;k:Fungi
OTU301	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	GSL|99.7|MN540316|SH1610161.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
OTU302	0	0	19	0	0	0	0	0	0	0	0	0	33	183	0	0	GS|100.0|KX246912|SH1614491.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pyrenochaetopsidaceae,g:Neopyrenochaeta
OTU303	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	GS|78.6|KJ471554|SH1246475.08FU;k:Fungi,p:Ascomycota
OTU305	0	0	0	0	0	0	0	0	0	0	0	0	0	16	95	0	SS|0.9300|MG649248|SH1569892.08FU;k:Fungi,p:Ascomycota
OTU307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	SS|1.0000|KU579879|SH1547822.08FU;k:Fungi,p:Ascomycota
OTU308	0	0	0	0	0	0	0	3	0	0	128	0	16	0	0	0	GS|78.1|JX375316|SH2589977.08FU;k:Fungi
OTU309	0	13	0	0	10	17	22	22	0	0	73	0	29	91	46	14	GS|100.0|AF439469|SH1646320.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeoseptoria,s:Phaeoseptoria musae
OTU310	0	0	309	0	0	0	0	28	0	0	0	0	23	0	0	0	GS|99.5|MK210538|SH1613988.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,g:Strelitziana,s:Strelitziana africana
OTU311	0	0	0	0	0	0	0	0	0	0	29	0	136	0	0	0	SS|0.8900|MN304830|SH2595583.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Flabellascoma
OTU312	0	0	0	0	0	0	0	0	0	0	10	0	0	249	0	0	SS|0.9900|KF934490|SH1547018.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU313	0	0	0	0	0	0	0	131	1	0	0	0	0	0	0	0	GS|98.7|UDB0747002|SH2713953.08FU;k:Fungi
OTU315	0	0	0	0	0	0	0	0	0	0	336	25	73	36	7	0	GS|99.7|MK014809|SH1525595.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria
OTU316	0	0	0	0	0	0	0	170	0	0	40	0	0	23	0	0	GS|99.7|DQ656617|SH1146586.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Dactylella
OTU318	0	0	0	0	0	0	0	32	0	0	102	0	0	0	46	0	SS|0.9100|AM999543|SH1515219.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes
OTU319	0	41	28	0	0	0	0	0	16	0	74	0	0	5	5	0	GSL|100.0|AF439500|SH1614488.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Setophaeosphaeria
OTU320	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.3|UDB0746607|SH2729868.08FU;k:Fungi
OTU321	0	0	0	0	0	0	0	155	0	0	3	0	0	0	0	0	GS|97.0|MN061348|SH2711735.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Torulaceae
OTU322	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	SS|1.0000|AJ875393|SH1539546.08FU;k:Fungi
OTU323	0	0	0	0	0	0	1	80	0	0	0	12	0	58	0	0	SS|1.0000|KM265985|SH1228309.08FU;k:Fungi
OTU324	0	0	0	0	0	0	0	0	0	12	0	5	143	0	0	0	GS|100.0|MF788193|SH1560637.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Geosmithia
OTU325	0	0	0	0	0	0	0	0	0	0	27	181	48	28	1	0	GS|70.3|KC965949|SH1181259.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU326	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	GS|98.0|KP013031|SH1563450.08FU;k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Dacrymycetaceae,g:Calocera
OTU328	0	0	0	0	0	0	0	0	0	0	87	0	0	0	39	0	SS|1.0000|KM222034|SH1181216.08FU;k:Fungi
OTU330	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.3|KT269133|SH1646368.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Ascochyta
OTU331	0	0	0	0	0	0	0	0	15	1	0	2	23	147	0	0	SS|0.8400|MK450248|SH1529593.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	GS|70.7|GU366677|SH1243129.08FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales
OTU334	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	GS|100.0|UDB0752865|SH1649806.08FU;k:Fungi
OTU335	0	0	0	0	0	178	0	0	0	6	0	0	0	3	5	0	GSL|99.0|MN401746|SH1579763.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU336	0	0	0	0	0	6	1	76	0	0	23	0	14	94	0	0	GS|99.3|GU225942|SH1636088.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora fusarioides
OTU337	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.0|KP004468|SH1597914.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium,s:Trichomerium dioscoreae
OTU338	0	0	0	0	0	0	0	0	0	0	3	0	0	0	128	0	SS|0.9100|KX387583|SH1231890.08FU;k:Fungi,p:Ascomycota
OTU339	0	0	0	0	0	0	0	151	0	0	8	0	4	3	3	0	GS|100.0|EU686983|SH1576418.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae
OTU340	0	0	0	0	0	0	0	0	0	0	8	10	6	96	0	0	GSL|100.0|DQ450020|SH1542667.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Omphalotaceae,g:Gymnopus,s:Gymnopus gibbosus
OTU341	0	0	0	0	0	0	0	0	0	0	83	0	0	0	9	7	GS|99.1|AF502677|SH1555463.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Microdochiaceae,g:Idriella
OTU342	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9700|KT581725|SH1648846.08FU;k:Fungi,p:Ascomycota
OTU343	0	0	0	0	0	0	0	0	115	0	0	0	0	5	0	0	GS|98.7|MG214566|SH1525258.08FU;k:Fungi,p:Ascomycota
OTU344	0	0	0	0	0	22	0	36	0	0	0	0	15	61	0	0	GS|97.8|LT547797|SH1627146.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Devriesia
OTU345	0	0	0	0	0	0	156	0	0	0	19	0	12	0	0	0	GS|100.0|KM979904|SH1595854.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Leptospora,s:Leptospora rubella
OTU347	0	0	0	0	0	0	0	0	0	0	26	7	0	114	0	0	GSL|100.0|MK607614|SH1518375.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Plectosphaerellaceae,g:Acrostalagmus
OTU349	0	0	0	0	0	0	0	126	0	0	0	0	0	0	16	0	SS|0.9800|KU581784|SH1628171.08FU;k:Fungi
OTU351	0	0	0	0	0	0	0	0	0	7	127	0	0	4	0	0	GS|100.0|JN546219|SH1563290.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Neonectria
OTU352	0	0	0	0	0	0	0	0	0	0	21	0	0	18	52	0	SS|0.9700|AF042453|SH1552298.08FU;k:Fungi,p:Basidiomycota
OTU354	0	0	0	0	0	0	0	107	0	0	0	0	0	4	0	0	SS|0.8200|KP143697|SH1561368.08FU;k:Fungi,p:Ascomycota
OTU355	0	0	0	0	0	0	0	0	0	0	92	0	38	19	0	0	GS|99.7|KM246151|SH1613470.08FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur,s:Occultifur externus
OTU356	0	0	0	0	0	0	3	174	0	0	0	0	0	0	0	0	SS|1.0000|KY038650|SH1636081.08FU;k:Fungi
OTU357	0	0	0	0	0	0	0	9	0	0	36	0	0	27	0	65	GSL|100.0|MG664781|SH1526400.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae
OTU358	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	GS|100.0|KU204415|SH1543707.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Glomerellales,f:Glomerellaceae,g:Colletotrichum
OTU359	0	0	0	0	0	0	2	260	0	0	9	0	0	0	0	0	SS|1.0000|KU747846|SH1151672.08FU;k:Fungi
OTU361	0	0	0	0	0	0	7	40	40	0	13	1	0	5	0	3	SS|0.9600|KU314986|SH1188508.08FU;k:Fungi,p:Ascomycota
OTU363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	GS|98.0|EU490140|SH1156960.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU364	0	0	0	0	0	0	0	0	0	0	8	1	0	0	83	0	GS|100.0|HM992807|SH1569196.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Massarinaceae,g:Massarina
OTU365	0	0	0	0	0	0	0	220	0	0	12	0	0	0	0	0	SS|1.0000|DQ421194|SH1515222.08FU;k:Fungi
OTU366	0	0	0	0	0	0	0	0	0	1	93	1	16	31	7	4	GSL|100.0|MK120610|SH1529986.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU367	0	0	0	0	0	0	0	0	4	0	0	0	109	9	0	0	GS|98.7|AF106528|SH1569920.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Arthrobotrys,s:Arthrobotrys eudermata
OTU369	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	SS|0.8400|KR093936|SH1529630.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae
OTU370	0	20	0	0	0	0	0	15	3	0	56	49	55	58	13	18	GS|99.6|LN626657|SH1188500.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Biatriosporaceae,g:Biatriospora
OTU374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	GS|79.3|KT581736|SH1242376.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes
OTU375	0	0	0	0	0	0	0	0	0	2	117	0	0	0	0	0	GS|77.7|KU512672|SH2701898.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Magnaporthales,f:Magnaporthaceae,g:Mycoleptodiscus
OTU376	0	0	0	0	0	0	0	0	0	0	73	0	0	18	26	16	GS|100.0|MK120566|SH1530004.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium paxilli
OTU377	0	0	0	0	0	0	0	0	11	0	9	1	0	96	0	0	GS|100.0|KT328638|SH1191216.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU380	0	0	0	0	0	0	0	0	0	0	17	0	0	69	0	0	GS|99.7|MK370662|SH3234330.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Crepidotaceae,g:Crepidotus,s:Crepidotus indicus
OTU381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	GSL|98.3|KY511063|SH1645895.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU382	0	0	0	0	0	0	0	39	0	0	4	13	0	25	0	13	GS|100.0|KT328879|SH1142994.08FU;k:Fungi
OTU383	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	SS|0.8800|KX034388|SH1237153.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
OTU384	0	0	0	0	0	0	0	13	0	0	67	0	8	17	47	0	GS|98.7|AF444463|SH1523568.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cuniculitremaceae,g:Kockovaella,s:Kockovaella prillingeri
OTU385	0	0	0	0	0	0	0	0	0	0	0	0	0	1	132	0	GS|100.0|KJ832031|SH1159290.08FU;k:Fungi,p:Basidiomycota,c:Pucciniomycetes,o:Septobasidiales,f:Septobasidiaceae,g:Septobasidium
OTU387	0	0	0	0	0	0	0	9	14	0	27	8	0	1	84	0	GS|99.3|MH063041|SH1228298.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Cyphellophoraceae,g:Cyphellophora,s:Cyphellophora pluriseptata
OTU388	0	0	0	0	0	0	0	0	0	0	89	0	0	0	7	0	GSL|99.3|DQ999831|SH1507823.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae
OTU389	0	0	0	0	0	0	0	7	33	0	83	178	9	6	0	0	GS|99.7|KU847452|SH1643606.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Psathyrella
OTU390	0	0	0	0	0	0	0	0	0	0	106	1	0	0	0	0	GSL|100.0|MN516480|SH1567965.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma
OTU392	0	0	0	0	0	0	0	0	0	0	0	3	0	129	0	0	GSL|100.0|GQ152603|SH1561006.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae,g:Paramyrothecium
OTU393	0	0	0	0	0	0	0	0	0	0	0	0	14	112	0	0	SS|1.0000|KF274231|SH1551162.08FU;k:Fungi
OTU394	0	0	0	0	0	0	0	0	0	0	30	79	3	7	9	11	GSL|100.0|AF125944|SH1530019.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU395	82	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	GSL|100.0|MG571378|SH1526409.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae
OTU396	0	0	0	0	0	0	0	0	0	7	0	39	0	85	0	0	SS|0.8000|DQ497972|SH1564770.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Chaetosphaeria
OTU397	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	SS|0.9300|HQ389454|SH1547482.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU399	0	0	0	0	0	0	0	64	0	0	0	0	0	10	14	0	SS|0.9700|KU314986|SH1188508.08FU;k:Fungi,p:Ascomycota
OTU401	0	0	0	0	9	0	0	25	0	0	29	0	0	13	8	0	GS|100.0|MK843961|SH1566219.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis
OTU403	0	0	0	0	0	0	0	0	0	2	83	27	0	0	0	0	GS|78.5|MF971162|SH2599405.08FU;k:Fungi
OTU404	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	GS|80.4|MF971162|SH2599405.08FU;k:Fungi
OTU405	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	GS|99.6|MH040227|SH1240522.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU406	0	0	0	0	0	0	0	37	0	0	0	0	0	0	90	0	GS|100.0|JQ905814|SH1552654.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,g:Asteromella
OTU407	0	0	0	0	0	19	0	0	0	0	14	5	11	34	11	0	GS|99.6|AF502855|SH1183258.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pseudorobillarda
OTU408	0	0	0	0	0	0	0	0	0	0	10	0	40	48	0	0	SS|0.8100|JX317980|SH1556735.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Flabellascoma
OTU409	0	0	0	0	0	0	0	0	0	0	12	76	6	0	7	0	GS|100.0|HQ832978|SH1506117.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium kalimantanense
OTU410	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	SS|0.9600|MF161278|SH1651480.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU411	0	0	23	0	0	0	0	57	0	0	6	0	0	16	0	0	GSL|100.0|MH258980|SH1560799.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU412	0	0	0	0	0	0	0	0	0	0	104	0	0	0	1	0	GS|99.7|AF178405|SH1546365.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium
OTU414	0	0	0	0	0	0	0	0	0	0	17	155	0	8	11	31	GS|100.0|MH976713|SH1524437.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium,s:Lecanicillium saksenae
OTU415	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	GS|100.0|JQ905788|SH1152180.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Devriesia
OTU418	0	0	0	0	0	0	0	0	0	0	40	0	0	88	27	0	GS|98.3|MF971343|SH1557860.08FU;k:Fungi
OTU420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	GSL|100.0|MK369926|SH1507376.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Endomelanconiopsis,s:Endomelanconiopsis endophytica
OTU421	0	0	0	0	0	0	0	133	0	0	0	0	0	0	33	0	GS|100.0|KT328721|SH1223140.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales
OTU423	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.0|KF128831|SH1151206.08FU;k:Fungi,p:Ascomycota,c:Arthoniomycetes,o:Lichenostigmatales,f:Phaeococcomycetaceae,g:Phaeococcomyces
OTU424	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	SS|0.9800|KX381112|SH1612874.08FU;k:Fungi,p:Ascomycota
OTU426	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	84	GSL|98.3|AB524805|SH1651180.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Tetraplosphaeriaceae
OTU427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	GSL|100.0|MN121538|SH1610166.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Cylindrocladiella
OTU428	0	0	0	0	0	0	4	61	0	0	0	7	50	8	0	0	GS|99.6|FJ153176|SH1522795.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella
OTU431	0	0	0	41	81	0	0	0	0	0	0	0	0	0	0	0	GS|99.7|MH472977|SH1166909.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus,s:Aspergillus flavipes
OTU432	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	GS|81.4|KP074987|SH1557809.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
OTU433	0	0	0	0	0	0	0	0	0	0	0	0	0	37	25	0	SS|0.8700|MK050284|SH1186232.08FU;k:Fungi,p:Basidiomycota
OTU434	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8500|UDB0749720|SH1178681.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU439	0	0	0	0	0	0	0	0	0	0	0	0	0	15	90	0	SS|0.9000|AF042453|SH1552298.08FU;k:Fungi,p:Basidiomycota
OTU441	0	0	0	0	0	0	0	64	0	0	15	0	0	6	0	0	GS|99.3|MN515353|SH1569190.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Biatriosporaceae,g:Biatriospora
OTU442	0	0	0	0	0	0	0	0	0	0	50	0	0	0	4	52	SS|0.8200|MN450617|SH1648785.08FU;k:Fungi,p:Ascomycota
OTU443	0	0	0	0	0	0	0	4	0	0	19	16	44	61	0	0	GS|100.0|MG751262|SH1508478.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus radians
OTU444	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	GS|98.3|JN936299|SH1184227.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus
OTU445	0	0	0	0	0	0	0	38	0	0	0	0	37	44	0	0	GSL|100.0|MK027103|SH1645385.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Cercospora
OTU446	0	0	0	0	0	0	0	1	8	0	106	11	0	1	0	22	GSL|100.0|FJ037741|SH1212068.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
OTU453	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	GS|75.2|KF274442|SH3207248.08FU;k:Fungi
OTU455	0	0	0	0	0	0	0	20	0	0	33	0	17	0	0	0	GS|100.0|FJ441661|SH1541595.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Cephalothecaceae,g:Phialemonium,s:Phialemonium dimorphosporum
OTU456	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	SS|0.9000|KP859052|SH1237692.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales
OTU457	0	0	0	0	0	0	0	0	0	0	43	0	0	0	66	0	GS|81.0|MF976674|SH1149751.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales
OTU459	0	0	0	0	0	0	0	0	0	0	64	0	7	4	0	0	GS|100.0|KT328838|SH1525363.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae
OTU461	0	0	0	0	0	0	0	0	0	0	18	0	8	83	0	0	GS|100.0|AF191549|SH1525104.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Ophiosphaerella,s:Ophiosphaerella agrostidis
OTU463	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	GSL|100.0|DQ135999|SH1546397.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Stachybotryaceae
OTU464	0	0	0	0	0	0	0	0	0	0	64	8	2	7	7	0	GSL|100.0|MF164503|SH1524428.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae
OTU465	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	GS|98.0|UDB004974|SH1502277.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella
OTU466	0	0	0	0	25	10	0	0	0	0	0	0	26	27	10	0	GS|100.0|EU009994|SH1507866.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Zygosporium
OTU468	0	0	0	0	0	56	0	0	0	0	0	9	0	0	0	0	SS|0.9200|JX489830|SH1529200.08FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella
OTU469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	GS|99.7|GU361940|SH1560595.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma corticola
OTU471	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8500|MG434535|SH2705923.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU472	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	GS|100.0|KX781277|SH1193687.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremataceae,g:Papiliotrema,s:Papiliotrema laurentii
OTU473	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	GS|98.7|MG386047|SH1527332.08FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Ostropales,f:Stictidaceae,g:Fitzroyomyces,s:Fitzroyomyces cyperacearum
OTU474	0	0	0	0	0	0	1	16	8	0	78	0	0	0	0	0	SS|0.8800|MG213738|SH1244730.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Boliniales,g:Junewangia
OTU475	0	0	0	0	0	0	0	0	0	0	116	0	0	0	59	0	GS|75.8|KF296869|SH1237919.08FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae
