#OTU_ID	V1.16s	V2.16s	V3.16s	V4.16s	V5.16s	V6.16s	V7.16s	V8.16s	V9.16s	V10.16s	V11.16s	V12.16s	V13.16s	V14.16s	V15.16s	V16.16s	taxonomy
New.CleanUp.ReferenceOTU1396	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus
New.CleanUp.ReferenceOTU1419	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__
New.CleanUp.ReferenceOTU1420	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
New.CleanUp.ReferenceOTU1423	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__
New.CleanUp.ReferenceOTU1430	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	8	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
New.CleanUp.ReferenceOTU1434	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU1445	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU1450	0	0	0	0	0	0	0	0	0	32	0	5	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
New.CleanUp.ReferenceOTU1486	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU1492	0	0	0	0	0	0	0	0	0	45	0	0	0	5	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU1524	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria
New.CleanUp.ReferenceOTU1615	0	0	0	0	0	0	0	0	0	6	81	0	0	0	5	0	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1619	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU1647	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
New.CleanUp.ReferenceOTU1667	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
New.CleanUp.ReferenceOTU1670	0	0	0	0	0	0	0	0	0	10	0	0	33	11	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
New.CleanUp.ReferenceOTU1672	0	0	0	0	0	0	0	0	0	120	5	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hylemonella; s__gracilis
New.CleanUp.ReferenceOTU1713	0	0	0	0	0	0	0	0	0	5	0	0	0	0	22	0	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1721	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae
New.CleanUp.ReferenceOTU1747	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
New.CleanUp.ReferenceOTU1764	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__pseudoalcaligenes
New.CleanUp.ReferenceOTU1796	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU1818	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU1827	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU1834	0	0	0	0	0	0	0	0	0	30	0	0	0	10	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU1841	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
New.CleanUp.ReferenceOTU1880	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU1894	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
New.CleanUp.ReferenceOTU1896	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU1909	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
New.CleanUp.ReferenceOTU1930	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU1936	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
New.CleanUp.ReferenceOTU1952	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__01D2Z36; g__; s__
New.CleanUp.ReferenceOTU1953	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1957	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__
New.CleanUp.ReferenceOTU1979	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
New.CleanUp.ReferenceOTU1991	0	0	0	0	0	0	0	0	0	15	0	0	0	22	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU1994	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2002	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU2038	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU2052	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU2055	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella; s__
New.CleanUp.ReferenceOTU2072	0	0	0	0	0	0	0	0	0	79	0	5	0	0	0	0	k__Bacteria; p__Proteobacteria; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2097	0	0	0	0	0	0	0	0	0	8	0	0	0	0	21	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Azohydromonas; s__
New.CleanUp.ReferenceOTU2116	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
New.CleanUp.ReferenceOTU2118	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2128	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.CleanUp.ReferenceOTU2129	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU2172	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2194	0	0	0	0	0	0	0	0	0	744	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__
New.CleanUp.ReferenceOTU2198	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2203	0	0	0	0	0	0	0	0	0	21	0	0	0	26	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
New.CleanUp.ReferenceOTU2209	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU2245	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__
New.CleanUp.ReferenceOTU2257	0	0	0	0	0	0	0	0	0	32	0	0	5	0	5	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU2292	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__
New.CleanUp.ReferenceOTU2317	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
New.CleanUp.ReferenceOTU2327	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
New.CleanUp.ReferenceOTU2355	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Edaphobacter; s__modestum
New.CleanUp.ReferenceOTU2358	0	0	0	0	0	0	0	0	0	5	0	5	0	0	7	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6
New.CleanUp.ReferenceOTU2379	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
New.CleanUp.ReferenceOTU2401	0	0	0	0	0	0	0	0	0	6	0	0	7	0	5	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2407	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2418	0	0	0	0	0	0	0	0	0	5	43	0	9	5	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__
New.CleanUp.ReferenceOTU2427	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]; g__Fimbriimonas; s__
New.CleanUp.ReferenceOTU2438	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU2439	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU2448	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
New.CleanUp.ReferenceOTU2455	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU2458	0	0	0	0	0	0	0	0	0	12	0	0	0	23	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU2468	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU2469	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
New.CleanUp.ReferenceOTU2493	0	0	0	0	0	0	0	0	0	35	0	20	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__
New.CleanUp.ReferenceOTU2539	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU2581	0	0	0	0	0	0	0	0	0	29	5	0	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
New.CleanUp.ReferenceOTU2586	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
New.CleanUp.ReferenceOTU2592	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU2607	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2619	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	0	k__Bacteria
New.CleanUp.ReferenceOTU2621	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU2635	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU2644	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Edaphobacter; s__modestum
New.CleanUp.ReferenceOTU2653	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU2655	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
New.CleanUp.ReferenceOTU2663	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2665	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU2715	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae
New.CleanUp.ReferenceOTU2732	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
New.CleanUp.ReferenceOTU2736	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU2773	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2795	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU2826	0	0	0	0	0	0	0	0	0	5	0	0	0	14	5	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2829	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU2843	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Candidatus Xiphinematobacter; s__
New.CleanUp.ReferenceOTU2848	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
New.CleanUp.ReferenceOTU2879	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU2888	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
New.CleanUp.ReferenceOTU2935	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium
New.CleanUp.ReferenceOTU2976	0	0	0	0	0	0	0	0	0	25	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU2979	0	0	0	0	0	0	0	0	0	10	0	0	0	9	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
New.CleanUp.ReferenceOTU2991	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU3014	0	0	0	0	0	0	0	0	0	19	0	11	6	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
New.CleanUp.ReferenceOTU3052	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU3060	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.CleanUp.ReferenceOTU3081	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__
New.CleanUp.ReferenceOTU3086	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU3124	0	0	0	0	0	0	0	0	0	5	0	11	0	0	36	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
New.CleanUp.ReferenceOTU3125	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU3155	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
New.CleanUp.ReferenceOTU3166	0	0	0	0	0	0	0	0	0	44	0	0	0	16	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae
New.CleanUp.ReferenceOTU3174	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU3201	0	0	0	0	0	0	0	0	0	119	5	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
New.CleanUp.ReferenceOTU3205	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
New.CleanUp.ReferenceOTU3221	0	0	0	0	0	0	0	0	0	6	0	0	0	48	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU3246	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU3252	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__BD7-3; f__; g__; s__
New.CleanUp.ReferenceOTU3258	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
New.CleanUp.ReferenceOTU3278	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria
New.CleanUp.ReferenceOTU3292	0	0	0	0	0	0	0	0	0	7	0	0	92	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__Rheinheimera; s__
New.CleanUp.ReferenceOTU3319	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae
New.CleanUp.ReferenceOTU3354	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__
New.CleanUp.ReferenceOTU3365	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
New.CleanUp.ReferenceOTU3376	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU3394	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU3466	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
New.CleanUp.ReferenceOTU3481	0	0	0	0	0	0	0	0	0	41	0	0	0	6	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
New.CleanUp.ReferenceOTU3483	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU3501	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU3523	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria
New.CleanUp.ReferenceOTU3548	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
New.CleanUp.ReferenceOTU3556	0	0	0	0	0	0	0	0	0	11	0	0	0	0	7	0	k__Bacteria
New.CleanUp.ReferenceOTU3569	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__
New.CleanUp.ReferenceOTU3641	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU3646	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
